symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
PEP,2018-07-05 00:00:00+00:00,109.55,109.62,108.0,108.91,4870442,95.640643661,95.7017558934,94.28744423,95.0819032508,4870442,0.0,1.0
PEP,2018-07-06 00:00:00+00:00,109.56,110.02,108.97,109.49,4387271,95.6493739799,96.0509686498,95.1342851642,95.5882617476,4387271,0.0,1.0
PEP,2018-07-09 00:00:00+00:00,107.76,109.3,107.52,109.13,7866386,94.0779165761,95.4223856883,93.8683889223,95.2739702668,7866386,0.0,1.0
PEP,2018-07-10 00:00:00+00:00,112.89,113.0,109.68,110.62,16107178,98.556570177,98.652603685,95.7541378069,96.5747877844,16107178,0.0,1.0
PEP,2018-07-11 00:00:00+00:00,112.54,112.94,112.1,112.64,5521425,98.2510090152,98.6002217716,97.8668749831,98.3383122043,5521425,0.0,1.0
PEP,2018-07-12 00:00:00+00:00,111.53,112.71,110.97,112.54,5500136,97.3692468053,98.3994244367,96.8803489463,98.2510090152,5500136,0.0,1.0
PEP,2018-07-13 00:00:00+00:00,112.69,112.79,111.62,111.68,4417072,98.3819637988,98.4692669879,97.4478196754,97.5002015889,4417072,0.0,1.0
PEP,2018-07-16 00:00:00+00:00,112.96,113.12,111.75,112.56,5413797,98.6176824094,98.757367512,97.5613138213,98.268469653,5413797,0.0,1.0
PEP,2018-07-17 00:00:00+00:00,114.88,115.03,113.47,113.47,6783841,100.2939036402,100.4248584238,99.0629286738,99.0629286738,6783841,0.0,1.0
PEP,2018-07-18 00:00:00+00:00,114.83,115.0,113.89,114.92,5379211,100.2502520456,100.3986674671,99.4296020681,100.3288249158,5379211,0.0,1.0
PEP,2018-07-19 00:00:00+00:00,115.77,116.59,114.75,114.77,9241278,101.0709020232,101.7867881738,100.1804094943,100.1978701322,9241278,0.0,1.0
PEP,2018-07-20 00:00:00+00:00,116.01,116.79,115.22,115.75,27609997,101.280429677,101.961394552,100.5907344831,101.0534413853,27609997,0.0,1.0
PEP,2018-07-23 00:00:00+00:00,114.39,115.98,113.58,115.52,7769312,99.8661180136,101.2542387203,99.1589621818,100.8526440504,7769312,0.0,1.0
PEP,2018-07-24 00:00:00+00:00,114.74,114.92,113.85,114.14,5095050,100.1716791754,100.3288249158,99.3946807924,99.6478600408,5095050,0.0,1.0
PEP,2018-07-25 00:00:00+00:00,115.21,115.67,114.5,114.94,5450520,100.5820041642,100.9835988341,99.9621515216,100.3462855536,5450520,0.0,1.0
PEP,2018-07-26 00:00:00+00:00,115.0,116.9,114.88,116.14,5096320,100.3986674671,102.05742806,100.2939036402,101.3939238228,5096320,0.0,1.0
PEP,2018-07-27 00:00:00+00:00,114.28,115.35,114.03,114.77,4563735,99.7700845056,100.7042286289,99.5518265328,100.1978701322,4563735,0.0,1.0
PEP,2018-07-30 00:00:00+00:00,114.18,114.59,113.67,113.78,3621803,99.6827813165,100.0407243918,99.237535052,99.33356856,3621803,0.0,1.0
PEP,2018-07-31 00:00:00+00:00,115.0,115.49,114.11,114.66,4892122,100.3986674671,100.8264530937,99.6216690841,100.1018366241,4892122,0.0,1.0
PEP,2018-08-01 00:00:00+00:00,113.61,114.53,113.23,114.42,4169179,99.1851531386,99.9883424783,98.85340102,99.8923089703,4169179,0.0,1.0
PEP,2018-08-02 00:00:00+00:00,114.69,114.93,113.09,113.6,4167239,100.1280275809,100.3375552347,98.7311765552,99.1764228197,4167239,0.0,1.0
PEP,2018-08-03 00:00:00+00:00,116.3,116.7,114.37,114.77,3934466,101.5336089254,101.8828216818,99.8486573757,100.1978701322,3934466,0.0,1.0
PEP,2018-08-06 00:00:00+00:00,117.38,118.44,116.9,117.25,6704962,102.4764833677,103.4018971722,102.05742806,102.3629892219,6704962,0.0,1.0
PEP,2018-08-07 00:00:00+00:00,114.22,116.45,113.53,116.45,6919565,99.7177025921,101.6645637091,99.1153105873,101.6645637091,6919565,0.0,1.0
PEP,2018-08-08 00:00:00+00:00,113.49,114.85,113.47,114.52,5173261,99.0803893116,100.2677126834,99.0629286738,99.9796121594,5173261,0.0,1.0
PEP,2018-08-09 00:00:00+00:00,113.7,114.12,113.38,114.12,4115379,99.2637260088,99.630399403,98.9843558036,99.630399403,4115379,0.0,1.0
PEP,2018-08-10 00:00:00+00:00,112.87,113.97,112.57,113.59,3711872,98.5391095392,99.4994446193,98.2771999719,99.1676925008,3711872,0.0,1.0
PEP,2018-08-13 00:00:00+00:00,113.02,113.14,112.01,112.81,3170097,98.6700643229,98.7748281498,97.7883021129,98.4867276258,3170097,0.0,1.0
PEP,2018-08-14 00:00:00+00:00,113.1,113.49,112.11,112.7,3836737,98.7399068742,99.0803893116,97.875605302,98.3906941177,3836737,0.0,1.0
PEP,2018-08-15 00:00:00+00:00,113.45,113.74,112.25,112.76,6513277,99.045468036,99.2986472844,97.9978297668,98.4430760312,6513277,0.0,1.0
PEP,2018-08-16 00:00:00+00:00,114.25,114.73,113.37,113.74,4504643,99.7438935488,100.1629488565,98.9756254847,99.2986472844,4504643,0.0,1.0
PEP,2018-08-17 00:00:00+00:00,114.96,115.09,114.0,114.0,3391709,100.3637461914,100.4772403373,99.5256355761,99.5256355761,3391709,0.0,1.0
PEP,2018-08-20 00:00:00+00:00,114.84,115.85,114.6,114.99,3676022,100.2589823645,101.1407445745,100.0494547107,100.3899371482,3676022,0.0,1.0
PEP,2018-08-21 00:00:00+00:00,113.72,115.25,113.65,115.25,4667719,99.2811866466,100.6169254398,99.2200744142,100.6169254398,4667719,0.0,1.0
PEP,2018-08-22 00:00:00+00:00,112.24,113.82,111.96,113.7,3861109,97.9890994479,99.3684898357,97.7446505184,99.2637260088,3861109,0.0,1.0
PEP,2018-08-23 00:00:00+00:00,111.93,112.23,111.51,112.17,4509100,97.7184595617,97.980369129,97.3517861674,97.9279872155,4509100,0.0,1.0
PEP,2018-08-24 00:00:00+00:00,112.15,112.53,111.8,111.87,3677721,97.9105265777,98.2422786963,97.6049654158,97.6660776482,3677721,0.0,1.0
PEP,2018-08-27 00:00:00+00:00,112.41,112.77,111.83,112.58,3155717,98.1375148693,98.4518063501,97.6311563726,98.2859302908,3155717,0.0,1.0
PEP,2018-08-28 00:00:00+00:00,111.17,112.45,110.89,112.22,5229403,97.0549553245,98.172436145,96.810506395,97.9716388101,5229403,0.0,1.0
PEP,2018-08-29 00:00:00+00:00,112.05,112.12,111.22,111.3,2403189,97.8232233886,97.884335621,97.098606919,97.1684494703,2403189,0.0,1.0
PEP,2018-08-30 00:00:00+00:00,111.96,112.23,111.55,111.87,2119073,97.7446505184,97.980369129,97.3867074431,97.6660776482,2119073,0.0,1.0
PEP,2018-08-31 00:00:00+00:00,112.01,112.58,111.26,111.77,4248805,97.7883021129,98.2859302908,97.1335281947,97.5787744591,4248805,0.0,1.0
PEP,2018-09-04 00:00:00+00:00,111.0,112.09,110.45,111.82,4576572,96.906539903,97.8581446642,96.426372363,97.6224260536,4576572,0.0,1.0
PEP,2018-09-05 00:00:00+00:00,113.12,113.17,110.7,110.76,4392105,98.757367512,98.8010191065,96.6446303357,96.6970122492,4392105,0.0,1.0
PEP,2018-09-06 00:00:00+00:00,113.5,113.53,111.44,112.0,4808260,99.8988567095,99.9252616936,98.0857144644,98.5786075019,4808260,0.9275,1.0
PEP,2018-09-07 00:00:00+00:00,112.74,113.5,111.51,112.85,3834064,99.2299304443,99.8988567095,98.147326094,99.3267487195,3834064,0.0,1.0
PEP,2018-09-10 00:00:00+00:00,113.57,113.99,112.7,112.92,3289725,99.9604683392,100.3301381173,99.1947237988,99.3883603492,3289725,0.0,1.0
PEP,2018-09-11 00:00:00+00:00,113.33,113.75,111.85,111.85,2807253,99.7492284659,100.1188982441,98.4465825811,98.4465825811,2807253,0.0,1.0
PEP,2018-09-12 00:00:00+00:00,113.85,114.23,113.04,113.31,3651358,100.2069148579,100.5413779905,99.4939802858,99.7316251432,3651358,0.0,1.0
PEP,2018-09-13 00:00:00+00:00,114.99,115.01,113.69,114.49,3808143,101.2103042557,101.2279075785,100.0660882758,100.7702211865,3808143,0.0,1.0
PEP,2018-09-14 00:00:00+00:00,114.57,114.89,113.72,114.89,2698325,100.8406344776,101.1222876419,100.0924932599,101.1222876419,2698325,0.0,1.0
PEP,2018-09-17 00:00:00+00:00,115.4,115.45,114.22,114.6,3092582,101.5711723725,101.6151806794,100.5325763291,100.8670394617,3092582,0.0,1.0
PEP,2018-09-18 00:00:00+00:00,113.98,115.48,113.69,115.48,4081437,100.3213364559,101.6415856635,100.0660882758,101.6415856635,4081437,0.0,1.0
PEP,2018-09-19 00:00:00+00:00,113.77,114.24,113.46,113.95,2844869,100.1365015668,100.5501796519,99.8636500639,100.2949314718,2844869,0.0,1.0
PEP,2018-09-20 00:00:00+00:00,115.22,115.51,114.11,114.23,3375863,101.4127424675,101.6679906477,100.4357580539,100.5413779905,3375863,0.0,1.0
PEP,2018-09-21 00:00:00+00:00,114.91,115.52,114.84,115.26,6989548,101.1398909646,101.6767923091,101.0782793349,101.4479491131,6989548,0.0,1.0
PEP,2018-09-24 00:00:00+00:00,112.27,114.72,112.2,114.1,3387617,98.8162523592,100.9726593983,98.7546407295,100.4269563925,3387617,0.0,1.0
PEP,2018-09-25 00:00:00+00:00,111.97,112.75,111.76,112.64,3538656,98.5522025177,99.2387321057,98.3673676286,99.1419138304,3538656,0.0,1.0
PEP,2018-09-26 00:00:00+00:00,111.5,112.86,111.31,112.27,4053521,98.1385244327,99.3355503809,97.9712928664,98.8162523592,4053521,0.0,1.0
PEP,2018-09-27 00:00:00+00:00,111.05,112.4,110.91,111.43,3841618,97.7424496704,98.9306739572,97.619226411,98.076912803,3841618,0.0,1.0
PEP,2018-09-28 00:00:00+00:00,111.8,112.05,110.91,111.54,5945256,98.4025742742,98.6226158088,97.619226411,98.1737310782,5945256,0.0,1.0
PEP,2018-10-01 00:00:00+00:00,110.71,112.48,110.67,112.15,5064669,97.4431931833,99.0010872483,97.4079865378,98.7106324226,5064669,0.0,1.0
PEP,2018-10-02 00:00:00+00:00,108.72,111.11,107.7,110.45,6702152,95.6916625679,97.7952596387,94.7938931067,97.2143499873,6702152,0.0,1.0
PEP,2018-10-03 00:00:00+00:00,107.52,109.71,107.17,109.21,6107483,94.6354632018,96.5630270449,94.3274050533,96.1229439757,6107483,0.0,1.0
PEP,2018-10-04 00:00:00+00:00,106.61,107.4,105.8,106.85,4930274,93.8345120158,94.5298432652,93.1215774437,94.0457518891,4930274,0.0,1.0
PEP,2018-10-05 00:00:00+00:00,106.49,107.01,105.98,106.25,3438074,93.7288920792,94.1865784712,93.2800073486,93.517652206,3438074,0.0,1.0
PEP,2018-10-08 00:00:00+00:00,108.19,108.34,106.31,106.36,3994129,95.2251745145,95.3571994353,93.5704621743,93.6144704812,3994129,0.0,1.0
PEP,2018-10-09 00:00:00+00:00,108.12,108.94,107.52,108.68,4105678,95.1635628848,95.8852991183,94.6354632018,95.6564559223,4105678,0.0,1.0
PEP,2018-10-10 00:00:00+00:00,107.34,109.35,107.2,107.59,5796166,94.4770332969,96.2461672351,94.3538100375,94.6970748315,5796166,0.0,1.0
PEP,2018-10-11 00:00:00+00:00,105.06,108.48,104.9,108.21,5755112,92.4702545013,95.4804226947,92.3294279192,95.2427778373,5755112,0.0,1.0
PEP,2018-10-12 00:00:00+00:00,105.28,105.76,104.53,105.3,4543011,92.6638910518,93.0863707982,92.0037664479,92.6814943745,4543011,0.0,1.0
PEP,2018-10-15 00:00:00+00:00,105.63,106.65,105.17,105.2,3805689,92.9719492002,93.8697186614,92.5670727765,92.5934777607,3805689,0.0,1.0
PEP,2018-10-16 00:00:00+00:00,107.39,107.69,105.84,106.31,4061579,94.5210416038,94.7850914453,93.1567840893,93.5704621743,4061579,0.0,1.0
PEP,2018-10-17 00:00:00+00:00,108.31,108.78,107.19,107.21,4495857,95.3307944511,95.7444725362,94.3450083761,94.3626116989,4495857,0.0,1.0
PEP,2018-10-18 00:00:00+00:00,107.93,109.35,107.55,108.48,4094033,94.9963313185,96.2461672351,94.6618681859,95.4804226947,4094033,0.0,1.0
PEP,2018-10-19 00:00:00+00:00,110.29,110.6,108.49,108.59,5109005,97.0735234052,97.3463749081,95.489224356,95.5772409699,5109005,0.0,1.0
PEP,2018-10-22 00:00:00+00:00,109.4,110.89,109.24,110.09,5477714,96.290175542,97.6016230882,96.1493489599,96.8974901775,5477714,0.0,1.0
PEP,2018-10-23 00:00:00+00:00,110.13,110.53,108.32,108.93,4484123,96.932696823,97.2847632784,95.3395961125,95.8764974569,4484123,0.0,1.0
PEP,2018-10-24 00:00:00+00:00,112.96,114.16,109.95,110.2,8222879,99.4235669947,100.4797663608,96.7742669181,96.9943084527,8222879,0.0,1.0
PEP,2018-10-25 00:00:00+00:00,112.85,113.27,111.42,112.96,6712939,99.3267487195,99.6964184976,98.0681111416,99.4235669947,6712939,0.0,1.0
PEP,2018-10-26 00:00:00+00:00,110.45,112.06,109.69,111.62,5872775,97.2143499873,98.6314174702,96.5454237221,98.2441443693,5872775,0.0,1.0
PEP,2018-10-29 00:00:00+00:00,112.89,113.31,111.14,111.29,5705997,99.361955365,99.7316251432,97.8216646228,97.9536895436,5705997,0.0,1.0
PEP,2018-10-30 00:00:00+00:00,113.77,114.23,112.6,113.75,4900399,100.1365015668,100.5413779905,99.1067071849,100.1188982441,4900399,0.0,1.0
PEP,2018-10-31 00:00:00+00:00,112.38,113.49,111.19,113.49,6449473,98.9130706345,99.8900550481,97.8656729298,99.8900550481,6449473,0.0,1.0
PEP,2018-11-01 00:00:00+00:00,111.51,113.14,110.98,112.0,5736715,98.147326094,99.5819968997,97.6808380407,98.5786075019,5736715,0.0,1.0
PEP,2018-11-02 00:00:00+00:00,111.17,112.1,109.63,111.49,6705770,97.848069607,98.6666241157,96.4926137538,98.1297227713,6705770,0.0,1.0
PEP,2018-11-05 00:00:00+00:00,114.39,114.44,111.28,111.69,5270360,100.6822045727,100.7262128796,97.9448878822,98.305755999,5270360,0.0,1.0
PEP,2018-11-06 00:00:00+00:00,115.21,115.35,113.86,114.03,3913449,101.4039408062,101.5271640655,100.2157165193,100.3653447628,3913449,0.0,1.0
PEP,2018-11-07 00:00:00+00:00,115.61,115.77,114.44,115.45,4219594,101.7560072615,101.8968338437,100.7262128796,101.6151806794,4219594,0.0,1.0
PEP,2018-11-08 00:00:00+00:00,116.06,116.5,115.25,115.38,2925092,102.1520820238,102.5393551247,101.4391474517,101.5535690497,2925092,0.0,1.0
PEP,2018-11-09 00:00:00+00:00,117.48,117.71,116.08,116.08,5026306,103.4019179403,103.6043561522,102.1696853466,102.1696853466,5026306,0.0,1.0
PEP,2018-11-12 00:00:00+00:00,116.97,118.32,116.71,117.0,4781899,102.9530332098,104.1412574966,102.7241900138,102.9794381939,4781899,0.0,1.0
PEP,2018-11-13 00:00:00+00:00,117.14,117.75,116.21,117.75,3609927,103.1026614533,103.6395627977,102.2841069446,103.6395627977,3609927,0.0,1.0
PEP,2018-11-14 00:00:00+00:00,116.65,117.48,116.27,117.44,4423812,102.6713800455,103.4019179403,102.3369169129,103.3667112948,4423812,0.0,1.0
PEP,2018-11-15 00:00:00+00:00,116.8,116.99,115.6,116.43,4045746,102.8034049662,102.9706365325,101.7472056001,102.477743495,4045746,0.0,1.0
PEP,2018-11-16 00:00:00+00:00,118.35,118.48,116.84,117.05,4484333,104.1676624808,104.2820840788,102.8386116118,103.0234465008,4484333,0.0,1.0
PEP,2018-11-19 00:00:00+00:00,119.01,119.52,117.97,118.08,4673935,104.7485721321,105.1974568627,103.8331993482,103.9300176234,4673935,0.0,1.0
PEP,2018-11-20 00:00:00+00:00,116.0,120.28,115.78,119.8,5088238,102.0992720555,105.8663831279,101.9056355051,105.4439033815,5088238,0.0,1.0
PEP,2018-11-21 00:00:00+00:00,115.28,116.89,114.92,115.89,3245054,101.4655524358,102.8826199187,101.148692626,102.0024537803,3245054,0.0,1.0
PEP,2018-11-23 00:00:00+00:00,115.41,116.57,114.78,114.78,1444727,101.5799740338,102.6009667544,101.0254693666,101.0254693666,1444727,0.0,1.0
PEP,2018-11-26 00:00:00+00:00,115.86,116.43,114.99,115.88,2972459,101.9760487961,102.477743495,101.2103042557,101.9936521189,2972459,0.0,1.0
PEP,2018-11-27 00:00:00+00:00,116.44,116.53,114.9,115.37,2884749,102.4865451564,102.5657601089,101.1310893033,101.5447673883,2884749,0.0,1.0
PEP,2018-11-28 00:00:00+00:00,118.5,118.52,115.57,115.98,3989365,104.2996874015,104.3172907243,101.720800616,102.0816687327,3989365,0.0,1.0
PEP,2018-11-29 00:00:00+00:00,118.27,118.87,117.44,118.4,2878675,104.0972491897,104.6253488727,103.3667112948,104.2116707877,2878675,0.0,1.0
PEP,2018-11-30 00:00:00+00:00,121.94,122.0,118.13,118.13,8051115,107.3274589177,107.380268886,103.9740259303,103.9740259303,8051115,0.0,1.0
PEP,2018-12-03 00:00:00+00:00,118.98,120.91,117.51,120.48,6112959,104.722167148,106.4208877951,103.4283229245,106.0424163556,6112959,0.0,1.0
PEP,2018-12-04 00:00:00+00:00,117.8,120.61,117.45,119.37,7018210,103.6835711046,106.1568379536,103.3755129562,105.0654319419,7018210,0.0,1.0
PEP,2018-12-06 00:00:00+00:00,116.84,117.38,114.1,116.31,5191681,103.6549657051,104.1340283676,101.2241662697,103.1847745735,5191681,0.9275,1.0
PEP,2018-12-07 00:00:00+00:00,115.82,116.98,115.38,116.37,4615881,102.750069565,103.7791671361,102.3597222104,103.2380037582,4615881,0.0,1.0
PEP,2018-12-10 00:00:00+00:00,116.19,116.62,114.46,116.4,4150858,103.078316204,103.4597920278,101.543541378,103.2646183506,4150858,0.0,1.0
PEP,2018-12-11 00:00:00+00:00,117.29,118.19,116.68,116.9,5545054,104.0541845905,104.8526223613,103.5130212126,103.7081948899,5545054,0.0,1.0
PEP,2018-12-12 00:00:00+00:00,117.0,118.59,116.41,118.34,4889715,103.7969101977,105.2074835927,103.2734898813,104.9856953231,4889715,0.0,1.0
PEP,2018-12-13 00:00:00+00:00,118.35,118.89,117.11,117.14,6181237,104.9945668538,105.4736295163,103.8944970364,103.9211116287,6181237,0.0,1.0
PEP,2018-12-14 00:00:00+00:00,113.95,117.55,113.67,117.32,7404239,101.0910933079,104.284844391,100.8426904459,104.0807991829,7404239,0.0,1.0
PEP,2018-12-17 00:00:00+00:00,112.87,115.07,112.2,114.37,6015296,100.132967983,102.084704756,99.5385754204,101.463697601,6015296,0.0,1.0
PEP,2018-12-18 00:00:00+00:00,111.84,113.53,110.75,113.22,5846156,99.2192003121,100.7184890149,98.2522034564,100.4434715606,5846156,0.0,1.0
PEP,2018-12-19 00:00:00+00:00,110.04,113.19,109.63,112.63,6915432,97.6223247706,100.4168569682,97.2585920083,99.9200512442,6915432,0.0,1.0
PEP,2018-12-20 00:00:00+00:00,110.21,111.93,109.2,110.2,8468311,97.7731407939,99.2990440892,96.8771161845,97.7642692632,8468311,0.0,1.0
PEP,2018-12-21 00:00:00+00:00,109.42,114.16,108.81,110.96,13263615,97.0722898618,101.2773954545,96.5311264839,98.4385056029,13263615,0.0,1.0
PEP,2018-12-24 00:00:00+00:00,106.03,111.09,105.96,110.13,3354049,94.0648409253,98.5538355031,94.0027402098,97.7021685476,3354049,0.0,1.0
PEP,2018-12-26 00:00:00+00:00,108.33,108.44,105.03,106.22,4537048,96.1052930061,96.2028798448,93.1776878467,94.2334000103,4537048,0.0,1.0
PEP,2018-12-27 00:00:00+00:00,109.42,109.47,106.03,107.77,5175858,97.0722898618,97.1166475158,94.0648409253,95.6084872821,5175858,0.0,1.0
PEP,2018-12-28 00:00:00+00:00,110.36,111.1,109.22,110.09,5410371,97.9062137557,98.5627070339,96.8948592461,97.6666824245,5410371,0.0,1.0
PEP,2018-12-31 00:00:00+00:00,110.48,111.09,109.32,110.58,5019173,98.0126721252,98.5538355031,96.983574554,98.101387433,5019173,0.0,1.0
PEP,2019-01-02 00:00:00+00:00,109.28,110.02,108.23,109.15,4835357,96.9480884308,97.604581709,96.0165776983,96.8327585306,4835357,0.0,1.0
PEP,2019-01-03 00:00:00+00:00,108.26,110.15,108.05,108.91,5975925,96.0431922906,97.7199116092,95.8568901441,96.6198417917,5975925,0.0,1.0
PEP,2019-01-04 00:00:00+00:00,110.48,110.6,108.24,109.54,6293898,98.0126721252,98.1191304946,96.0254492291,97.1787482313,6293898,0.0,1.0
PEP,2019-01-07 00:00:00+00:00,109.53,110.38,108.65,110.01,5220490,97.1698767005,97.9239568173,96.3891819913,97.5957101782,5220490,0.0,1.0
PEP,2019-01-08 00:00:00+00:00,110.58,110.8,109.42,110.14,6407745,98.101387433,98.2965611103,97.0722898618,97.7110400784,6407745,0.0,1.0
PEP,2019-01-09 00:00:00+00:00,107.49,110.87,107.49,110.33,8521291,95.3600844201,98.3586618258,95.3600844201,97.8795991634,8521291,0.0,1.0
PEP,2019-01-10 00:00:00+00:00,108.15,108.34,107.36,107.41,7905010,95.945605452,96.1141645369,95.2447545199,95.2891121738,7905010,0.0,1.0
PEP,2019-01-11 00:00:00+00:00,108.16,108.5,107.64,107.86,5939031,95.9544769828,96.2561090295,95.4931573819,95.6883310592,5939031,0.0,1.0
PEP,2019-01-14 00:00:00+00:00,107.32,107.96,106.96,107.85,5804597,95.2092683967,95.7770463671,94.8898932884,95.6794595284,5804597,0.0,1.0
PEP,2019-01-15 00:00:00+00:00,108.99,109.07,106.73,107.46,4508119,96.690814038,96.7617862843,94.6858480804,95.3334698278,4508119,0.0,1.0
PEP,2019-01-16 00:00:00+00:00,108.34,109.05,107.7,108.99,4953505,96.1141645369,96.7440432227,95.5463865666,96.690814038,4953505,0.0,1.0
PEP,2019-01-17 00:00:00+00:00,109.22,109.47,108.09,108.14,4612249,96.8948592461,97.1166475158,95.8923762673,95.9367339212,4612249,0.0,1.0
PEP,2019-01-18 00:00:00+00:00,110.07,110.3,109.17,109.97,5142734,97.6489393629,97.852984571,96.8505015922,97.5602240551,5142734,0.0,1.0
PEP,2019-01-22 00:00:00+00:00,109.91,110.23,108.78,109.86,5298239,97.5069948704,97.7908838555,96.5045118915,97.4626372164,5298239,0.0,1.0
PEP,2019-01-23 00:00:00+00:00,110.73,110.79,109.51,109.68,5197388,98.2344603948,98.2876895795,97.1521336389,97.3029496623,5197388,0.0,1.0
PEP,2019-01-24 00:00:00+00:00,109.5,110.31,108.41,110.31,4477466,97.1432621081,97.8618561018,96.1762652524,97.8618561018,4477466,0.0,1.0
PEP,2019-01-25 00:00:00+00:00,109.35,110.59,109.04,110.15,5071205,97.0101891463,98.1102589638,96.735171692,97.7199116092,5071205,0.0,1.0
PEP,2019-01-28 00:00:00+00:00,108.82,109.6,108.0,108.96,4055919,96.5399980147,97.231977416,95.8125324902,96.6641994457,4055919,0.0,1.0
PEP,2019-01-29 00:00:00+00:00,109.0,109.62,108.51,108.93,4301528,96.6996855688,97.2497204776,96.2649805603,96.6375848533,4301528,0.0,1.0
PEP,2019-01-30 00:00:00+00:00,110.82,111.24,108.54,108.94,5023824,98.3143041719,98.6869084649,96.2915951527,96.6464563841,5023824,0.0,1.0
PEP,2019-01-31 00:00:00+00:00,112.67,112.9,110.21,110.97,6183408,99.9555373673,100.1595825754,97.7731407939,98.4473771337,6183408,0.0,1.0
PEP,2019-02-01 00:00:00+00:00,112.19,113.28,111.45,112.95,5010479,99.5297038896,100.4967007453,98.8732106114,100.2039402293,5010479,0.0,1.0
PEP,2019-02-04 00:00:00+00:00,113.09,113.4,111.85,112.21,3664960,100.3281416603,100.6031591147,99.2280718429,99.5474469512,3664960,0.0,1.0
PEP,2019-02-05 00:00:00+00:00,112.9,113.54,112.49,113.03,4593360,100.1595825754,100.7273605457,99.7958498132,100.2749124756,4593360,0.0,1.0
PEP,2019-02-06 00:00:00+00:00,113.05,113.58,112.3,113.41,4209394,100.2926555372,100.7628466689,99.6272907282,100.6120306455,4209394,0.0,1.0
PEP,2019-02-07 00:00:00+00:00,113.09,113.16,112.16,112.82,4227677,100.3281416603,100.3902423758,99.5030892972,100.0886103291,4227677,0.0,1.0
