symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
WIT,2018-06-08 00:00:00+00:00,4.72,4.73,4.64,4.68,652551,3.4673783012,3.4747244416,3.4086091774,3.4379937393,870067,0.0,1.0
WIT,2018-06-11 00:00:00+00:00,4.79,4.85,4.71,4.73,1815591,3.5188012844,3.5628781273,3.4600321607,3.4747244416,2420787,0.0,1.0
WIT,2018-06-12 00:00:00+00:00,4.92,4.92,4.76,4.76,1016674,3.6143011105,3.6143011105,3.496762863,3.496762863,1355565,0.0,1.0
WIT,2018-06-13 00:00:00+00:00,4.89,4.92,4.83,4.92,1486828,3.5922626891,3.6143011105,3.5481858463,3.6143011105,1982437,0.0,1.0
WIT,2018-06-14 00:00:00+00:00,4.76,4.86,4.73,4.86,1452940,3.496762863,3.5702242677,3.4747244416,3.5702242677,1937253,0.0,1.0
WIT,2018-06-15 00:00:00+00:00,4.85,4.86,4.75,4.76,4593801,3.5628781273,3.5702242677,3.4894167226,3.496762863,6125067,0.0,1.0
WIT,2018-06-18 00:00:00+00:00,4.83,4.88,4.72,4.85,1762424,3.5481858463,3.5849165487,3.4673783012,3.5628781273,2349898,0.0,1.0
WIT,2018-06-19 00:00:00+00:00,4.8,4.84,4.71,4.75,1167998,3.5261474249,3.5555319868,3.4600321607,3.4894167226,1557330,0.0,1.0
WIT,2018-06-20 00:00:00+00:00,4.74,4.76,4.71,4.71,602747,3.4820705821,3.496762863,3.4600321607,3.4600321607,803662,0.0,1.0
WIT,2018-06-21 00:00:00+00:00,4.75,4.78,4.64,4.71,880405,3.4894167226,3.511455144,3.4086091774,3.4600321607,1173873,0.0,1.0
WIT,2018-06-22 00:00:00+00:00,4.8,4.83,4.69,4.69,1113728,3.5261474249,3.5481858463,3.4453398798,3.4453398798,1484970,0.0,1.0
WIT,2018-06-25 00:00:00+00:00,4.78,4.82,4.73,4.76,1024606,3.511455144,3.5408397059,3.4747244416,3.496762863,1366141,0.0,1.0
WIT,2018-06-26 00:00:00+00:00,4.9,4.91,4.72,4.72,1986602,3.5996088296,3.6069549701,3.4673783012,3.4673783012,2648802,0.0,1.0
WIT,2018-06-27 00:00:00+00:00,4.86,4.92,4.81,4.89,2688190,3.5702242677,3.6143011105,3.5334935654,3.5922626891,3584253,0.0,1.0
WIT,2018-06-28 00:00:00+00:00,4.8,4.86,4.75,4.82,1412921,3.5261474249,3.5702242677,3.4894167226,3.5408397059,1883894,0.0,1.0
WIT,2018-06-29 00:00:00+00:00,4.79,4.84,4.78,4.84,1402457,3.5188012844,3.5555319868,3.511455144,3.5555319868,1869942,0.0,1.0
WIT,2018-07-02 00:00:00+00:00,4.76,4.8,4.71,4.77,1486435,3.496762863,3.5261474249,3.4600321607,3.5041090035,1981913,0.0,1.0
WIT,2018-07-03 00:00:00+00:00,4.75,4.8,4.75,4.78,826878,3.4894167226,3.5261474249,3.4894167226,3.511455144,1102503,0.0,1.0
WIT,2018-07-05 00:00:00+00:00,4.87,4.92,4.75,4.81,702397,3.5775704082,3.6143011105,3.4894167226,3.5334935654,936529,0.0,1.0
WIT,2018-07-06 00:00:00+00:00,4.91,4.91,4.85,4.85,729685,3.6069549701,3.6069549701,3.5628781273,3.5628781273,972913,0.0,1.0
WIT,2018-07-09 00:00:00+00:00,4.85,4.99,4.84,4.92,1057064,3.5628781273,3.6657240938,3.5555319868,3.6143011105,1409418,0.0,1.0
WIT,2018-07-10 00:00:00+00:00,5.05,5.06,4.91,4.91,1314848,3.7098009366,3.7171470771,3.6069549701,3.6069549701,1753130,0.0,1.0
WIT,2018-07-11 00:00:00+00:00,5.03,5.15,4.99,5.01,1085421,3.6951086557,3.7832623413,3.6657240938,3.6804163748,1447227,0.0,1.0
WIT,2018-07-12 00:00:00+00:00,5.06,5.13,5.05,5.1,1078958,3.7171470771,3.7685700604,3.7098009366,3.746531639,1438610,0.0,1.0
WIT,2018-07-13 00:00:00+00:00,5.06,5.08,5.04,5.05,559836,3.7171470771,3.731839358,3.7024547962,3.7098009366,746447,0.0,1.0
WIT,2018-07-16 00:00:00+00:00,5.06,5.18,5.03,5.18,878890,3.7171470771,3.8053007627,3.6951086557,3.8053007627,1171853,0.0,1.0
WIT,2018-07-17 00:00:00+00:00,5.14,5.16,5.07,5.07,1033248,3.7759162008,3.7906084818,3.7244932176,3.7244932176,1377663,0.0,1.0
WIT,2018-07-18 00:00:00+00:00,5.13,5.16,5.1,5.11,842542,3.7685700604,3.7906084818,3.746531639,3.7538777794,1123389,0.0,1.0
WIT,2018-07-19 00:00:00+00:00,5.15,5.18,5.05,5.09,1355866,3.7832623413,3.8053007627,3.7098009366,3.7391854985,1807821,0.0,1.0
WIT,2018-07-20 00:00:00+00:00,5.23,5.28,5.2,5.2,776230,3.8420314651,3.8787621674,3.8199930437,3.8199930437,1034973,0.0,1.0
WIT,2018-07-23 00:00:00+00:00,5.05,5.08,4.92,5.07,1345137,3.7098009366,3.731839358,3.6143011105,3.7244932176,1793515,0.0,1.0
WIT,2018-07-24 00:00:00+00:00,5.08,5.11,4.91,5.07,2538376,3.731839358,3.7538777794,3.6069549701,3.7244932176,3384501,0.0,1.0
WIT,2018-07-25 00:00:00+00:00,5.16,5.16,5.09,5.09,655826,3.7906084818,3.7906084818,3.7391854985,3.7391854985,874434,0.0,1.0
WIT,2018-07-26 00:00:00+00:00,5.14,5.18,5.11,5.12,1374192,3.7759162008,3.8053007627,3.7538777794,3.7612239199,1832255,0.0,1.0
WIT,2018-07-27 00:00:00+00:00,5.09,5.15,5.05,5.15,682289,3.7391854985,3.7832623413,3.7098009366,3.7832623413,909718,0.0,1.0
WIT,2018-07-30 00:00:00+00:00,5.06,5.09,5.03,5.09,642394,3.7171470771,3.7391854985,3.6951086557,3.7391854985,856525,0.0,1.0
WIT,2018-07-31 00:00:00+00:00,5.06,5.1,4.98,5.1,1441766,3.7171470771,3.746531639,3.6583779533,3.746531639,1922354,0.0,1.0
WIT,2018-08-01 00:00:00+00:00,5.06,5.11,5.04,5.09,678335,3.7171470771,3.7538777794,3.7024547962,3.7391854985,904446,0.0,1.0
WIT,2018-08-02 00:00:00+00:00,5.07,5.08,5.03,5.07,886056,3.7244932176,3.731839358,3.6951086557,3.7244932176,1181407,0.0,1.0
WIT,2018-08-03 00:00:00+00:00,5.09,5.13,5.08,5.08,904554,3.7391854985,3.7685700604,3.731839358,3.731839358,1206071,0.0,1.0
WIT,2018-08-06 00:00:00+00:00,5.1,5.14,5.07,5.07,625181,3.746531639,3.7759162008,3.7244932176,3.7244932176,833574,0.0,1.0
WIT,2018-08-07 00:00:00+00:00,5.1,5.15,5.09,5.14,598174,3.746531639,3.7832623413,3.7391854985,3.7759162008,797565,0.0,1.0
WIT,2018-08-08 00:00:00+00:00,5.08,5.23,5.08,5.11,898677,3.731839358,3.8420314651,3.731839358,3.7538777794,1198235,0.0,1.0
WIT,2018-08-09 00:00:00+00:00,5.1,5.13,5.09,5.1,504620,3.746531639,3.7685700604,3.7391854985,3.746531639,672826,0.0,1.0
WIT,2018-08-10 00:00:00+00:00,5.07,5.08,5.02,5.06,1009335,3.7244932176,3.731839358,3.6877625152,3.7171470771,1345779,0.0,1.0
WIT,2018-08-13 00:00:00+00:00,5.12,5.14,5.08,5.08,1037785,3.7612239199,3.7759162008,3.731839358,3.731839358,1383713,0.0,1.0
WIT,2018-08-14 00:00:00+00:00,5.13,5.13,5.09,5.12,871818,3.7685700604,3.7685700604,3.7391854985,3.7612239199,1162423,0.0,1.0
WIT,2018-08-15 00:00:00+00:00,5.07,5.11,5.05,5.05,891744,3.7244932176,3.7538777794,3.7098009366,3.7098009366,1188991,0.0,1.0
WIT,2018-08-16 00:00:00+00:00,4.99,5.08,4.95,5.04,1320745,3.6657240938,3.731839358,3.6363395319,3.7024547962,1760993,0.0,1.0
WIT,2018-08-17 00:00:00+00:00,5.01,5.03,4.95,4.95,1053008,3.6804163748,3.6951086557,3.6363395319,3.6363395319,1404010,0.0,1.0
WIT,2018-08-20 00:00:00+00:00,5.07,5.14,5.05,5.07,588848,3.7244932176,3.7759162008,3.7098009366,3.7244932176,785130,0.0,1.0
WIT,2018-08-21 00:00:00+00:00,5.09,5.13,5.09,5.13,996828,3.7391854985,3.7685700604,3.7391854985,3.7685700604,1329103,0.0,1.0
WIT,2018-08-22 00:00:00+00:00,5.1,5.13,5.06,5.1,1040173,3.746531639,3.7685700604,3.7171470771,3.746531639,1386897,0.0,1.0
WIT,2018-08-23 00:00:00+00:00,5.05,5.12,5.01,5.08,774089,3.7098009366,3.7612239199,3.6804163748,3.731839358,1032118,0.0,1.0
WIT,2018-08-24 00:00:00+00:00,5.19,5.22,5.05,5.09,1329836,3.8126469032,3.8346853246,3.7098009366,3.7391854985,1773114,0.0,1.0
WIT,2018-08-27 00:00:00+00:00,5.16,5.22,5.15,5.21,552069,3.7906084818,3.8346853246,3.7832623413,3.8273391841,736091,0.0,1.0
WIT,2018-08-28 00:00:00+00:00,5.17,5.18,5.12,5.17,365763,3.7979546223,3.8053007627,3.7612239199,3.7979546223,487683,0.0,1.0
WIT,2018-08-29 00:00:00+00:00,5.16,5.17,5.14,5.15,199978,3.7906084818,3.7979546223,3.7759162008,3.7832623413,266637,0.0,1.0
WIT,2018-08-30 00:00:00+00:00,5.12,5.21,5.11,5.21,474047,3.7612239199,3.8273391841,3.7538777794,3.8273391841,632062,0.0,1.0
WIT,2018-08-31 00:00:00+00:00,5.15,5.24,5.15,5.16,1809223,3.7832623413,3.8493776055,3.7832623413,3.7906084818,2412297,0.0,1.0
WIT,2018-09-04 00:00:00+00:00,5.24,5.32,5.17,5.32,657218,3.8493776055,3.9081467293,3.7979546223,3.9081467293,876290,0.0,1.0
WIT,2018-09-05 00:00:00+00:00,5.31,5.36,5.28,5.32,761627,3.9008005888,3.9375312912,3.8787621674,3.9081467293,1015502,0.0,1.0
WIT,2018-09-06 00:00:00+00:00,5.34,5.36,5.3,5.32,894804,3.9228390102,3.9375312912,3.8934544483,3.9081467293,1193071,0.0,1.0
WIT,2018-09-07 00:00:00+00:00,5.3,5.4,5.29,5.36,905619,3.8934544483,3.966915853,3.8861083079,3.9375312912,1207491,0.0,1.0
WIT,2018-09-10 00:00:00+00:00,5.34,5.44,5.32,5.36,1237573,3.9228390102,3.9963004149,3.9081467293,3.9375312912,1650097,0.0,1.0
WIT,2018-09-11 00:00:00+00:00,5.34,5.37,5.29,5.34,839013,3.9228390102,3.9448774316,3.8861083079,3.9228390102,1118683,0.0,1.0
WIT,2018-09-12 00:00:00+00:00,5.36,5.4,5.35,5.4,1696710,3.9375312912,3.966915853,3.9301851507,3.966915853,2262279,0.0,1.0
WIT,2018-09-13 00:00:00+00:00,5.41,5.45,5.38,5.39,1844108,3.9742619935,4.0036465554,3.9522235721,3.9595697126,2458810,0.0,1.0
WIT,2018-09-14 00:00:00+00:00,5.33,5.43,5.33,5.42,677290,3.9154928697,3.9889542744,3.9154928697,3.981608134,903053,0.0,1.0
WIT,2018-09-17 00:00:00+00:00,5.26,5.32,5.24,5.32,678981,3.8640698865,3.9081467293,3.8493776055,3.9081467293,905307,0.0,1.0
WIT,2018-09-18 00:00:00+00:00,5.32,5.35,5.24,5.24,851741,3.9081467293,3.9301851507,3.8493776055,3.8493776055,1135654,0.0,1.0
WIT,2018-09-19 00:00:00+00:00,5.32,5.35,5.28,5.33,996111,3.9081467293,3.9301851507,3.8787621674,3.9154928697,1328147,0.0,1.0
WIT,2018-09-20 00:00:00+00:00,5.33,5.36,5.31,5.35,1197000,3.9154928697,3.9375312912,3.9008005888,3.9301851507,1595999,0.0,1.0
WIT,2018-09-21 00:00:00+00:00,5.33,5.36,5.31,5.35,3522056,3.9154928697,3.9375312912,3.9008005888,3.9301851507,4696074,0.0,1.0
WIT,2018-09-24 00:00:00+00:00,5.32,5.34,5.25,5.25,831479,3.9081467293,3.9228390102,3.856723746,3.856723746,1108638,0.0,1.0
WIT,2018-09-25 00:00:00+00:00,5.37,5.38,5.25,5.26,865445,3.9448774316,3.9522235721,3.856723746,3.8640698865,1153926,0.0,1.0
WIT,2018-09-26 00:00:00+00:00,5.28,5.34,5.2,5.2,1620244,3.8787621674,3.9228390102,3.8199930437,3.8199930437,2160325,0.0,1.0
WIT,2018-09-27 00:00:00+00:00,5.21,5.28,5.19,5.22,1106705,3.8273391841,3.8787621674,3.8126469032,3.8346853246,1475606,0.0,1.0
WIT,2018-09-28 00:00:00+00:00,5.21,5.26,5.18,5.25,554358,3.8273391841,3.8640698865,3.8053007627,3.856723746,739143,0.0,1.0
WIT,2018-10-01 00:00:00+00:00,5.24,5.28,5.21,5.28,938230,3.8493776055,3.8787621674,3.8273391841,3.8787621674,1250973,0.0,1.0
WIT,2018-10-02 00:00:00+00:00,5.2,5.25,5.18,5.25,544307,3.8199930437,3.856723746,3.8053007627,3.856723746,725742,0.0,1.0
WIT,2018-10-03 00:00:00+00:00,5.23,5.25,5.17,5.22,1667975,3.8420314651,3.856723746,3.7979546223,3.8346853246,2223966,0.0,1.0
WIT,2018-10-04 00:00:00+00:00,5.13,5.19,5.11,5.19,365488,3.7685700604,3.8126469032,3.7538777794,3.8126469032,487317,0.0,1.0
WIT,2018-10-05 00:00:00+00:00,5.13,5.18,5.1,5.16,639308,3.7685700604,3.8053007627,3.746531639,3.7906084818,852410,0.0,1.0
WIT,2018-10-08 00:00:00+00:00,5.04,5.1,5.01,5.06,672605,3.7024547962,3.746531639,3.6804163748,3.7171470771,896806,0.0,1.0
WIT,2018-10-09 00:00:00+00:00,5.01,5.06,5.0,5.04,667802,3.6804163748,3.7171470771,3.6730702343,3.7024547962,890402,0.0,1.0
WIT,2018-10-10 00:00:00+00:00,4.9,4.98,4.88,4.97,1121788,3.5996088296,3.6583779533,3.5849165487,3.6510318129,1495717,0.0,1.0
WIT,2018-10-11 00:00:00+00:00,4.95,5.06,4.89,4.91,1893389,3.6363395319,3.7171470771,3.5922626891,3.6069549701,2524518,0.0,1.0
WIT,2018-10-12 00:00:00+00:00,5.05,5.1,5.02,5.03,962412,3.7098009366,3.746531639,3.6877625152,3.6951086557,1283215,0.0,1.0
WIT,2018-10-15 00:00:00+00:00,5.02,5.08,5.01,5.06,1763966,3.6877625152,3.731839358,3.6804163748,3.7171470771,2351954,0.0,1.0
WIT,2018-10-16 00:00:00+00:00,5.08,5.15,5.05,5.05,1640956,3.731839358,3.7832623413,3.7098009366,3.7098009366,2187941,0.0,1.0
WIT,2018-10-17 00:00:00+00:00,5.04,5.13,5.02,5.09,1071745,3.7024547962,3.7685700604,3.6877625152,3.7391854985,1428993,0.0,1.0
WIT,2018-10-18 00:00:00+00:00,5.05,5.09,5.02,5.05,1073204,3.7098009366,3.7391854985,3.6877625152,3.7098009366,1430938,0.0,1.0
WIT,2018-10-19 00:00:00+00:00,5.1,5.11,5.06,5.07,666712,3.746531639,3.7538777794,3.7171470771,3.7244932176,888949,0.0,1.0
WIT,2018-10-22 00:00:00+00:00,5.13,5.13,5.06,5.09,559870,3.7685700604,3.7685700604,3.7171470771,3.7391854985,746493,0.0,1.0
WIT,2018-10-23 00:00:00+00:00,4.95,4.97,4.91,4.94,948746,3.6363395319,3.6510318129,3.6069549701,3.6289933915,1264994,0.0,1.0
WIT,2018-10-24 00:00:00+00:00,4.88,4.98,4.84,4.9,972759,3.5849165487,3.6583779533,3.5555319868,3.5996088296,1297011,0.0,1.0
WIT,2018-10-25 00:00:00+00:00,5.12,5.13,5.02,5.05,870789,3.7612239199,3.7685700604,3.6877625152,3.7098009366,1161051,0.0,1.0
WIT,2018-10-26 00:00:00+00:00,5.11,5.2,5.04,5.06,718114,3.7538777794,3.8199930437,3.7024547962,3.7171470771,957485,0.0,1.0
WIT,2018-10-29 00:00:00+00:00,5.2,5.26,5.15,5.2,806704,3.8199930437,3.8640698865,3.7832623413,3.8199930437,1075605,0.0,1.0
WIT,2018-10-30 00:00:00+00:00,5.16,5.2,5.12,5.19,479288,3.7906084818,3.8199930437,3.7612239199,3.8126469032,639050,0.0,1.0
WIT,2018-10-31 00:00:00+00:00,5.17,5.23,5.17,5.18,923175,3.7979546223,3.8420314651,3.7979546223,3.8053007627,1230899,0.0,1.0
WIT,2018-11-01 00:00:00+00:00,5.25,5.27,5.14,5.22,680316,3.856723746,3.8714160269,3.7759162008,3.8346853246,907087,0.0,1.0
WIT,2018-11-02 00:00:00+00:00,5.06,5.16,5.05,5.12,652683,3.7171470771,3.7906084818,3.7098009366,3.7612239199,870243,0.0,1.0
WIT,2018-11-05 00:00:00+00:00,5.1,5.14,5.1,5.1,824760,3.746531639,3.7759162008,3.746531639,3.746531639,1099679,0.0,1.0
WIT,2018-11-06 00:00:00+00:00,5.16,5.17,5.13,5.13,519679,3.7906084818,3.7979546223,3.7685700604,3.7685700604,692905,0.0,1.0
WIT,2018-11-07 00:00:00+00:00,5.14,5.2,5.06,5.2,905458,3.7759162008,3.8199930437,3.7171470771,3.8199930437,1207277,0.0,1.0
WIT,2018-11-08 00:00:00+00:00,5.05,5.14,5.04,5.12,875338,3.7098009366,3.7759162008,3.7024547962,3.7612239199,1167117,0.0,1.0
WIT,2018-11-09 00:00:00+00:00,5.06,5.11,5.01,5.07,780276,3.7171470771,3.7538777794,3.6804163748,3.7244932176,1040367,0.0,1.0
WIT,2018-11-12 00:00:00+00:00,5.04,5.06,5.01,5.05,626603,3.7024547962,3.7171470771,3.6804163748,3.7098009366,835470,0.0,1.0
WIT,2018-11-13 00:00:00+00:00,5.14,5.15,5.03,5.07,1825515,3.7759162008,3.7832623413,3.6951086557,3.7244932176,2434019,0.0,1.0
WIT,2018-11-14 00:00:00+00:00,5.17,5.21,5.1,5.1,1274550,3.7979546223,3.8273391841,3.746531639,3.746531639,1699399,0.0,1.0
WIT,2018-11-15 00:00:00+00:00,5.28,5.29,5.13,5.14,791327,3.8787621674,3.8861083079,3.7685700604,3.7759162008,1055102,0.0,1.0
WIT,2018-11-16 00:00:00+00:00,5.26,5.34,5.21,5.25,775545,3.8640698865,3.9228390102,3.8273391841,3.856723746,1034059,0.0,1.0
WIT,2018-11-19 00:00:00+00:00,5.28,5.34,5.21,5.32,1315733,3.8787621674,3.9228390102,3.8273391841,3.9081467293,1754310,0.0,1.0
WIT,2018-11-20 00:00:00+00:00,5.07,5.19,5.05,5.14,1143497,3.7244932176,3.8126469032,3.7098009366,3.7759162008,1524662,0.0,1.0
WIT,2018-11-21 00:00:00+00:00,5.12,5.12,5.05,5.05,593160,3.7612239199,3.7612239199,3.7098009366,3.7098009366,790879,0.0,1.0
WIT,2018-11-23 00:00:00+00:00,5.08,5.1,5.04,5.05,593319,3.731839358,3.746531639,3.7024547962,3.7098009366,791091,0.0,1.0
WIT,2018-11-26 00:00:00+00:00,5.1,5.17,5.09,5.17,822947,3.746531639,3.7979546223,3.7391854985,3.7979546223,1097262,0.0,1.0
WIT,2018-11-27 00:00:00+00:00,5.04,5.08,5.02,5.05,383751,3.7024547962,3.731839358,3.6877625152,3.7098009366,511667,0.0,1.0
WIT,2018-11-28 00:00:00+00:00,5.12,5.14,5.02,5.02,518696,3.7612239199,3.7759162008,3.6877625152,3.6877625152,691594,0.0,1.0
WIT,2018-11-29 00:00:00+00:00,5.09,5.17,5.08,5.14,726861,3.7391854985,3.7979546223,3.731839358,3.7759162008,969147,0.0,1.0
WIT,2018-11-30 00:00:00+00:00,5.22,5.26,5.21,5.24,1891650,3.8346853246,3.8640698865,3.8273391841,3.8493776055,2522199,0.0,1.0
WIT,2018-12-03 00:00:00+00:00,5.24,5.34,5.19,5.28,933418,3.8493776055,3.9228390102,3.8126469032,3.8787621674,1244557,0.0,1.0
WIT,2018-12-04 00:00:00+00:00,5.25,5.36,5.25,5.32,864447,3.856723746,3.9375312912,3.856723746,3.9081467293,1152595,0.0,1.0
WIT,2018-12-06 00:00:00+00:00,5.21,5.25,5.12,5.24,1229644,3.8273391841,3.856723746,3.7612239199,3.8493776055,1639525,0.0,1.0
WIT,2018-12-07 00:00:00+00:00,5.15,5.26,5.15,5.19,548474,3.7832623413,3.8640698865,3.7832623413,3.8126469032,731298,0.0,1.0
WIT,2018-12-10 00:00:00+00:00,5.07,5.08,4.97,5.05,834114,3.7244932176,3.731839358,3.6510318129,3.7098009366,1112151,0.0,1.0
WIT,2018-12-11 00:00:00+00:00,5.05,5.14,5.02,5.14,911519,3.7098009366,3.7759162008,3.6877625152,3.7759162008,1215358,0.0,1.0
WIT,2018-12-12 00:00:00+00:00,5.11,5.15,5.09,5.13,630963,3.7538777794,3.7832623413,3.7391854985,3.7685700604,841283,0.0,1.0
WIT,2018-12-13 00:00:00+00:00,5.32,5.32,5.23,5.24,887158,3.9081467293,3.9081467293,3.8420314651,3.8493776055,1182877,0.0,1.0
WIT,2018-12-14 00:00:00+00:00,5.19,5.21,5.15,5.17,684886,3.8126469032,3.8273391841,3.7832623413,3.7979546223,913181,0.0,1.0
WIT,2018-12-17 00:00:00+00:00,5.18,5.26,5.13,5.26,1544614,3.8053007627,3.8640698865,3.7685700604,3.8640698865,2059485,0.0,1.0
WIT,2018-12-18 00:00:00+00:00,5.17,5.29,5.16,5.29,1209556,3.7979546223,3.8861083079,3.7906084818,3.8861083079,1612741,0.0,1.0
WIT,2018-12-19 00:00:00+00:00,5.23,5.34,5.23,5.3,1368639,3.8420314651,3.9228390102,3.8420314651,3.8934544483,1824851,0.0,1.0
WIT,2018-12-20 00:00:00+00:00,5.14,5.26,5.08,5.25,2404712,3.7759162008,3.8640698865,3.731839358,3.856723746,3206282,0.0,1.0
WIT,2018-12-21 00:00:00+00:00,4.93,5.08,4.93,5.07,5079863,3.621647251,3.731839358,3.621647251,3.7244932176,6773150,0.0,1.0
WIT,2018-12-24 00:00:00+00:00,4.95,5.06,4.95,4.99,883871,3.6363395319,3.7171470771,3.6363395319,3.6657240938,1178494,0.0,1.0
WIT,2018-12-26 00:00:00+00:00,5.08,5.08,4.96,5.0,1666256,3.731839358,3.731839358,3.6436856724,3.6730702343,2221674,0.0,1.0
WIT,2018-12-27 00:00:00+00:00,5.1,5.12,5.01,5.01,868871,3.746531639,3.7612239199,3.6804163748,3.6804163748,1158494,0.0,1.0
WIT,2018-12-28 00:00:00+00:00,5.14,5.19,5.11,5.14,855195,3.7759162008,3.8126469032,3.7538777794,3.7759162008,1140259,0.0,1.0
WIT,2018-12-31 00:00:00+00:00,5.13,5.16,5.1,5.15,316628,3.7685700604,3.7906084818,3.746531639,3.7832623413,422170,0.0,1.0
WIT,2019-01-02 00:00:00+00:00,5.11,5.16,5.07,5.07,466847,3.7538777794,3.7906084818,3.7244932176,3.7244932176,622462,0.0,1.0
WIT,2019-01-03 00:00:00+00:00,5.05,5.09,5.02,5.07,676459,3.7098009366,3.7391854985,3.6877625152,3.7244932176,901945,0.0,1.0
WIT,2019-01-04 00:00:00+00:00,5.06,5.08,5.02,5.05,1356105,3.7171470771,3.731839358,3.6877625152,3.7098009366,1808139,0.0,1.0
WIT,2019-01-07 00:00:00+00:00,5.06,5.11,5.04,5.07,659725,3.7171470771,3.7538777794,3.7024547962,3.7244932176,879633,0.0,1.0
WIT,2019-01-08 00:00:00+00:00,5.11,5.11,5.04,5.07,617422,3.7538777794,3.7538777794,3.7024547962,3.7244932176,823229,0.0,1.0
WIT,2019-01-09 00:00:00+00:00,5.13,5.17,5.07,5.11,710890,3.7685700604,3.7979546223,3.7244932176,3.7538777794,947853,0.0,1.0
WIT,2019-01-10 00:00:00+00:00,5.09,5.1,5.02,5.06,350084,3.7391854985,3.746531639,3.6877625152,3.7171470771,466778,0.0,1.0
WIT,2019-01-11 00:00:00+00:00,5.12,5.17,5.06,5.08,486321,3.7612239199,3.7979546223,3.7171470771,3.731839358,648427,0.0,1.0
WIT,2019-01-14 00:00:00+00:00,4.9,4.92,4.83,4.89,900049,3.5996088296,3.6143011105,3.5481858463,3.5922626891,1200065,0.0,1.0
WIT,2019-01-15 00:00:00+00:00,5.12,5.14,5.06,5.1,626469,3.7612239199,3.7759162008,3.7171470771,3.746531639,835291,0.0,1.0
WIT,2019-01-16 00:00:00+00:00,5.16,5.21,5.16,5.18,513155,3.7906084818,3.8273391841,3.7906084818,3.8053007627,684206,0.0,1.0
WIT,2019-01-17 00:00:00+00:00,5.24,5.26,5.14,5.15,492157,3.8493776055,3.8640698865,3.7759162008,3.7832623413,656209,0.0,1.0
WIT,2019-01-18 00:00:00+00:00,5.34,5.39,5.28,5.33,979418,3.9228390102,3.9595697126,3.8787621674,3.9154928697,1305890,0.0,1.0
WIT,2019-01-22 00:00:00+00:00,5.35,5.37,5.3,5.34,669113,3.9301851507,3.9448774316,3.8934544483,3.9228390102,892150,0.0,1.0
WIT,2019-01-23 00:00:00+00:00,5.43,5.44,5.37,5.37,759439,3.9889542744,3.9963004149,3.9448774316,3.9448774316,1012585,0.0,1.0
WIT,2019-01-24 00:00:00+00:00,5.43,5.47,5.42,5.46,649367,3.9889542744,4.0183388363,3.981608134,4.0109926958,865822,0.0,1.0
