symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
UBER,2019-07-17 00:00:00+00:00,43.62,44.35,43.52,44.06,5854149,43.62,44.35,43.52,44.06,5854149,0.0,1.0
UBER,2019-07-18 00:00:00+00:00,43.71,43.85,43.19,43.5,4123615,43.71,43.85,43.19,43.5,4123615,0.0,1.0
UBER,2019-07-19 00:00:00+00:00,43.18,44.086,43.16,43.9,4021018,43.18,44.086,43.16,43.9,4021018,0.0,1.0
UBER,2019-07-22 00:00:00+00:00,43.69,43.72,43.01,43.25,3822276,43.69,43.72,43.01,43.25,3822276,0.0,1.0
UBER,2019-07-23 00:00:00+00:00,43.36,44.31,43.11,43.75,5110090,43.36,44.31,43.11,43.75,5110090,0.0,1.0
UBER,2019-07-24 00:00:00+00:00,43.76,43.87,43.36,43.36,3775677,43.76,43.87,43.36,43.36,3775677,0.0,1.0
UBER,2019-07-25 00:00:00+00:00,43.4,43.96,43.21,43.72,4411991,43.4,43.96,43.21,43.72,4411991,0.0,1.0
UBER,2019-07-26 00:00:00+00:00,44.52,44.96,43.39,43.42,7598828,44.52,44.96,43.39,43.42,7598828,0.0,1.0
UBER,2019-07-29 00:00:00+00:00,43.88,45.627,43.12,45.0,8652204,43.88,45.627,43.12,45.0,8652204,0.0,1.0
UBER,2019-07-30 00:00:00+00:00,42.59,43.74,42.49,43.71,7686342,42.59,43.74,42.49,43.71,7686342,0.0,1.0
UBER,2019-07-31 00:00:00+00:00,42.14,42.98,41.84,42.6,5970774,42.14,42.98,41.84,42.6,5970774,0.0,1.0
UBER,2019-08-01 00:00:00+00:00,41.31,42.5355,41.0,42.14,7349740,41.31,42.5355,41.0,42.14,7349740,0.0,1.0
UBER,2019-08-02 00:00:00+00:00,40.4,41.06,39.95,41.03,8225677,40.4,41.06,39.95,41.03,8225677,0.0,1.0
UBER,2019-08-05 00:00:00+00:00,39.05,39.42,38.4325,39.35,9799269,39.05,39.42,38.4325,39.35,9799269,0.0,1.0
UBER,2019-08-06 00:00:00+00:00,39.15,40.808,38.36,39.68,8570273,39.15,40.808,38.36,39.68,8570273,0.0,1.0
UBER,2019-08-07 00:00:00+00:00,39.7,39.99,38.32,39.06,8896039,39.7,39.99,38.32,39.06,8896039,0.0,1.0
UBER,2019-08-08 00:00:00+00:00,42.97,43.0,41.25,41.98,29610463,42.97,43.0,41.25,41.98,29610463,0.0,1.0
UBER,2019-08-09 00:00:00+00:00,40.05,40.68,38.71,39.56,35138775,40.05,40.68,38.71,39.56,35138775,0.0,1.0
UBER,2019-08-12 00:00:00+00:00,37.0,39.95,37.0,39.83,25890804,37.0,39.95,37.0,39.83,25890804,0.0,1.0
UBER,2019-08-13 00:00:00+00:00,36.45,37.46,36.12,37.0,19031422,36.45,37.46,36.12,37.0,19031422,0.0,1.0
UBER,2019-08-14 00:00:00+00:00,33.96,36.2999,33.36,36.0,24481636,33.96,36.2999,33.36,36.0,24481636,0.0,1.0
UBER,2019-08-15 00:00:00+00:00,33.22,34.55,32.92,34.52,13265793,33.22,34.55,32.92,34.52,13265793,0.0,1.0
UBER,2019-08-16 00:00:00+00:00,35.23,35.48,33.4,33.46,13883152,35.23,35.48,33.4,33.46,13883152,0.0,1.0
UBER,2019-08-19 00:00:00+00:00,34.61,35.8,34.37,35.53,10853126,34.61,35.8,34.37,35.53,10853126,0.0,1.0
UBER,2019-08-20 00:00:00+00:00,35.29,36.07,34.39,34.48,10766387,35.29,36.07,34.39,34.48,10766387,0.0,1.0
UBER,2019-08-21 00:00:00+00:00,34.91,35.83,34.75,35.5,7949074,34.91,35.83,34.75,35.5,7949074,0.0,1.0
UBER,2019-08-22 00:00:00+00:00,34.0,34.91,33.52,34.8,8516485,34.0,34.91,33.52,34.8,8516485,0.0,1.0
UBER,2019-08-23 00:00:00+00:00,33.43,34.23,33.12,33.65,8186706,33.43,34.23,33.12,33.65,8186706,0.0,1.0
UBER,2019-08-26 00:00:00+00:00,33.31,33.83,33.06,33.67,5669714,33.31,33.83,33.06,33.67,5669714,0.0,1.0
UBER,2019-08-27 00:00:00+00:00,33.11,34.24,32.98,33.69,6596129,33.11,34.24,32.98,33.69,6596129,0.0,1.0
UBER,2019-08-28 00:00:00+00:00,32.59,33.05,32.26,32.56,6251800,32.59,33.05,32.26,32.56,6251800,0.0,1.0
UBER,2019-08-29 00:00:00+00:00,32.76,33.3,32.6,32.9,5811175,32.76,33.3,32.6,32.9,5811175,0.0,1.0
UBER,2019-08-30 00:00:00+00:00,32.57,33.13,32.04,33.0,6634224,32.57,33.13,32.04,33.0,6634224,0.0,1.0
UBER,2019-09-03 00:00:00+00:00,30.7,32.53,30.665,32.1,12180380,30.7,32.53,30.665,32.1,12180380,0.0,1.0
UBER,2019-09-04 00:00:00+00:00,31.99,32.36,30.85,30.91,10361778,31.99,32.36,30.85,30.91,10361778,0.0,1.0
UBER,2019-09-05 00:00:00+00:00,32.51,33.03,32.25,32.33,7936141,32.51,33.03,32.25,32.33,7936141,0.0,1.0
UBER,2019-09-06 00:00:00+00:00,31.86,32.74,31.41,32.71,7029647,31.86,32.74,31.41,32.71,7029647,0.0,1.0
UBER,2019-09-09 00:00:00+00:00,32.24,32.39,31.46,32.05,7442584,32.24,32.39,31.46,32.05,7442584,0.0,1.0
UBER,2019-09-10 00:00:00+00:00,33.51,33.74,31.65,32.0,10801078,33.51,33.74,31.65,32.0,10801078,0.0,1.0
UBER,2019-09-11 00:00:00+00:00,34.0,35.14,33.02,33.38,14686189,34.0,35.14,33.02,33.38,14686189,0.0,1.0
UBER,2019-09-12 00:00:00+00:00,34.07,34.4862,33.33,34.14,7732741,34.07,34.4862,33.33,34.14,7732741,0.0,1.0
UBER,2019-09-13 00:00:00+00:00,33.25,34.435,32.94,34.25,9424110,33.25,34.435,32.94,34.25,9424110,0.0,1.0
UBER,2019-09-16 00:00:00+00:00,34.43,34.8,33.47,33.6,7957773,34.43,34.8,33.47,33.6,7957773,0.0,1.0
UBER,2019-09-17 00:00:00+00:00,34.29,34.75,33.55,34.75,5587663,34.29,34.75,33.55,34.75,5587663,0.0,1.0
UBER,2019-09-18 00:00:00+00:00,34.26,34.89,33.75,34.35,6624182,34.26,34.89,33.75,34.35,6624182,0.0,1.0
UBER,2019-09-19 00:00:00+00:00,33.82,34.64,33.68,34.2,6883131,33.82,34.64,33.68,34.2,6883131,0.0,1.0
UBER,2019-09-20 00:00:00+00:00,32.6,34.2173,32.5,33.98,12019322,32.6,34.2173,32.5,33.98,12019322,0.0,1.0
UBER,2019-09-23 00:00:00+00:00,33.0,33.01,32.06,32.52,5518477,33.0,33.01,32.06,32.52,5518477,0.0,1.0
UBER,2019-09-24 00:00:00+00:00,31.3,33.1453,31.01,33.0,10619428,31.3,33.1453,31.01,33.0,10619428,0.0,1.0
UBER,2019-09-25 00:00:00+00:00,31.68,31.72,30.76,31.27,7877219,31.68,31.72,30.76,31.27,7877219,0.0,1.0
UBER,2019-09-26 00:00:00+00:00,31.57,32.13,31.13,31.72,6061897,31.57,32.13,31.13,31.72,6061897,0.0,1.0
UBER,2019-09-27 00:00:00+00:00,30.29,31.9,30.13,31.71,11872338,30.29,31.9,30.13,31.71,11872338,0.0,1.0
UBER,2019-09-30 00:00:00+00:00,30.47,30.735,30.17,30.4,5016791,30.47,30.735,30.17,30.4,5016791,0.0,1.0
UBER,2019-10-01 00:00:00+00:00,29.15,30.51,28.65,30.37,13432250,29.15,30.51,28.65,30.37,13432250,0.0,1.0
UBER,2019-10-02 00:00:00+00:00,29.0,29.55,28.31,28.67,9367609,29.0,29.55,28.31,28.67,9367609,0.0,1.0
UBER,2019-10-03 00:00:00+00:00,29.72,29.88,28.52,28.97,9459343,29.72,29.88,28.52,28.97,9459343,0.0,1.0
UBER,2019-10-04 00:00:00+00:00,29.67,30.18,28.9,29.9,8632493,29.67,30.18,28.9,29.9,8632493,0.0,1.0
UBER,2019-10-07 00:00:00+00:00,30.37,30.75,29.83,30.6,10144841,30.37,30.75,29.83,30.6,10144841,0.0,1.0
UBER,2019-10-08 00:00:00+00:00,29.28,30.15,29.17,30.01,7792658,29.28,30.15,29.17,30.01,7792658,0.0,1.0
UBER,2019-10-09 00:00:00+00:00,29.07,29.62,28.81,29.62,7127738,29.07,29.62,28.81,29.62,7127738,0.0,1.0
UBER,2019-10-10 00:00:00+00:00,28.87,29.28,28.58,29.21,7776421,28.87,29.28,28.58,29.21,7776421,0.0,1.0
UBER,2019-10-11 00:00:00+00:00,30.13,30.4,28.94,28.95,10292793,30.13,30.4,28.94,28.95,10292793,0.0,1.0
UBER,2019-10-14 00:00:00+00:00,31.12,31.54,29.8186,30.22,7965440,31.12,31.54,29.8186,30.22,7965440,0.0,1.0
UBER,2019-10-15 00:00:00+00:00,32.0,32.17,31.195,31.2,7903860,32.0,32.17,31.195,31.2,7903860,0.0,1.0
UBER,2019-10-16 00:00:00+00:00,31.87,32.38,31.4376,31.8,7799878,31.87,32.38,31.4376,31.8,7799878,0.0,1.0
UBER,2019-10-17 00:00:00+00:00,32.62,32.93,31.45,31.8,7238010,32.62,32.93,31.45,31.8,7238010,0.0,1.0
UBER,2019-10-18 00:00:00+00:00,32.06,32.66,31.27,32.55,8073092,32.06,32.66,31.27,32.55,8073092,0.0,1.0
UBER,2019-10-21 00:00:00+00:00,31.41,32.2828,31.185,31.95,7226900,31.41,32.2828,31.185,31.95,7226900,0.0,1.0
UBER,2019-10-22 00:00:00+00:00,32.53,33.89,30.22,31.41,19242183,32.53,33.89,30.22,31.41,19242183,0.0,1.0
UBER,2019-10-23 00:00:00+00:00,33.05,33.27,32.17,32.87,6833480,33.05,33.27,32.17,32.87,6833480,0.0,1.0
UBER,2019-10-24 00:00:00+00:00,33.28,33.42,32.51,33.0,6789028,33.28,33.42,32.51,33.0,6789028,0.0,1.0
UBER,2019-10-25 00:00:00+00:00,32.71,33.48,32.61,33.2,8102136,32.71,33.48,32.61,33.2,8102136,0.0,1.0
UBER,2019-10-28 00:00:00+00:00,33.22,33.355,32.5,32.9,7586889,33.22,33.355,32.5,32.9,7586889,0.0,1.0
UBER,2019-10-29 00:00:00+00:00,32.42,32.92,31.8146,32.37,9338079,32.42,32.92,31.8146,32.37,9338079,0.0,1.0
UBER,2019-10-30 00:00:00+00:00,33.75,33.8,32.11,32.51,10837750,33.75,33.8,32.11,32.51,10837750,0.0,1.0
UBER,2019-10-31 00:00:00+00:00,31.5,33.36,31.26,33.23,16124616,31.5,33.36,31.26,33.23,16124616,0.0,1.0
UBER,2019-11-01 00:00:00+00:00,31.37,31.7,30.7412,31.45,10449315,31.37,31.7,30.7412,31.45,10449315,0.0,1.0
UBER,2019-11-04 00:00:00+00:00,31.08,31.75,30.12,31.45,31914952,31.08,31.75,30.12,31.45,31914952,0.0,1.0
UBER,2019-11-05 00:00:00+00:00,28.02,29.3,27.97,29.13,52114741,28.02,29.3,27.97,29.13,52114741,0.0,1.0
UBER,2019-11-06 00:00:00+00:00,26.94,27.55,25.58,26.06,133538940,26.94,27.55,25.58,26.06,133538940,0.0,1.0
UBER,2019-11-07 00:00:00+00:00,27.38,27.42,26.45,26.8,65927562,27.38,27.42,26.45,26.8,65927562,0.0,1.0
UBER,2019-11-08 00:00:00+00:00,27.01,27.62,26.915,27.48,45253607,27.01,27.62,26.915,27.48,45253607,0.0,1.0
UBER,2019-11-11 00:00:00+00:00,27.14,27.21,26.23,27.03,41402436,27.14,27.21,26.23,27.03,41402436,0.0,1.0
UBER,2019-11-12 00:00:00+00:00,26.7,27.66,26.66,27.38,37070405,26.7,27.66,26.66,27.38,37070405,0.0,1.0
UBER,2019-11-13 00:00:00+00:00,26.71,26.82,26.14,26.47,34502521,26.71,26.82,26.14,26.47,34502521,0.0,1.0
UBER,2019-11-14 00:00:00+00:00,25.99,26.86,25.665,26.8,28001419,25.99,26.86,25.665,26.8,28001419,0.0,1.0
UBER,2019-11-15 00:00:00+00:00,26.79,26.8,25.955,26.18,41368595,26.79,26.8,25.955,26.18,41368595,0.0,1.0
UBER,2019-11-18 00:00:00+00:00,26.75,27.0,26.3,26.8,37295414,26.75,27.0,26.3,26.8,37295414,0.0,1.0
UBER,2019-11-19 00:00:00+00:00,27.05,27.22,26.61,26.77,34097549,27.05,27.22,26.61,26.77,34097549,0.0,1.0
UBER,2019-11-20 00:00:00+00:00,28.03,28.4,26.945,27.06,54015857,28.03,28.4,26.945,27.06,54015857,0.0,1.0
UBER,2019-11-21 00:00:00+00:00,29.46,29.6,28.5,28.67,54604950,29.46,29.6,28.5,28.67,54604950,0.0,1.0
UBER,2019-11-22 00:00:00+00:00,29.56,30.13,29.21,29.84,44372625,29.56,30.13,29.21,29.84,44372625,0.0,1.0
UBER,2019-11-25 00:00:00+00:00,29.11,29.6,28.38,28.69,37476153,29.11,29.6,28.38,28.69,37476153,0.0,1.0
UBER,2019-11-26 00:00:00+00:00,29.53,30.15,29.36,29.49,29625401,29.53,30.15,29.36,29.49,29625401,0.0,1.0
UBER,2019-11-27 00:00:00+00:00,29.49,29.59,28.88,29.42,22421386,29.49,29.59,28.88,29.42,22421386,0.0,1.0
UBER,2019-11-29 00:00:00+00:00,29.6,29.85,29.25,29.41,8115145,29.6,29.85,29.25,29.41,8115145,0.0,1.0
UBER,2019-12-02 00:00:00+00:00,28.98,29.525,28.7,29.32,17410719,28.98,29.525,28.7,29.32,17410719,0.0,1.0
UBER,2019-12-03 00:00:00+00:00,29.02,29.33,28.15,28.2,25386704,29.02,29.33,28.15,28.2,25386704,0.0,1.0
UBER,2019-12-04 00:00:00+00:00,29.06,29.2,28.7,29.1,22523220,29.06,29.2,28.7,29.1,22523220,0.0,1.0
UBER,2019-12-05 00:00:00+00:00,28.65,28.99,28.18,28.94,22502931,28.65,28.99,28.18,28.94,22502931,0.0,1.0
UBER,2019-12-06 00:00:00+00:00,27.86,28.925,27.8001,28.4,33130395,27.86,28.925,27.8001,28.4,33130395,0.0,1.0
UBER,2019-12-09 00:00:00+00:00,27.68,28.36,27.68,27.96,20977226,27.68,28.36,27.68,27.96,20977226,0.0,1.0
UBER,2019-12-10 00:00:00+00:00,27.89,27.993,27.605,27.73,23602339,27.89,27.993,27.605,27.73,23602339,0.0,1.0
UBER,2019-12-11 00:00:00+00:00,28.42,28.545,27.8497,27.99,23234481,28.42,28.545,27.8497,27.99,23234481,0.0,1.0
UBER,2019-12-12 00:00:00+00:00,28.69,28.75,28.19,28.29,23569671,28.69,28.75,28.19,28.29,23569671,0.0,1.0
UBER,2019-12-13 00:00:00+00:00,28.49,28.84,28.27,28.58,25431469,28.49,28.84,28.27,28.58,25431469,0.0,1.0
UBER,2019-12-16 00:00:00+00:00,30.05,30.13,29.1,29.11,57368662,30.05,30.13,29.1,29.11,57368662,0.0,1.0
UBER,2019-12-17 00:00:00+00:00,29.75,30.42,29.53,30.37,38247979,29.75,30.42,29.53,30.37,38247979,0.0,1.0
UBER,2019-12-18 00:00:00+00:00,30.13,30.14,29.34,29.62,35374338,30.13,30.14,29.34,29.62,35374338,0.0,1.0
UBER,2019-12-19 00:00:00+00:00,29.99,30.17,29.5301,29.84,33799359,29.99,30.17,29.5301,29.84,33799359,0.0,1.0
UBER,2019-12-20 00:00:00+00:00,30.45,31.03,29.85,30.1,95454828,30.45,31.03,29.85,30.1,95454828,0.0,1.0
UBER,2019-12-23 00:00:00+00:00,30.33,30.94,29.83,30.49,31208559,30.33,30.94,29.83,30.49,31208559,0.0,1.0
UBER,2019-12-24 00:00:00+00:00,30.44,30.84,30.11,30.33,12938593,30.44,30.84,30.11,30.33,12938593,0.0,1.0
UBER,2019-12-26 00:00:00+00:00,30.67,30.79,30.03,30.47,22199840,30.67,30.79,30.03,30.47,22199840,0.0,1.0
UBER,2019-12-27 00:00:00+00:00,30.17,31.06,30.17,30.8,18461904,30.17,31.06,30.17,30.8,18461904,0.0,1.0
UBER,2019-12-30 00:00:00+00:00,29.74,30.2,29.35,30.13,18806151,29.74,30.2,29.35,30.13,18806151,0.0,1.0
UBER,2019-12-31 00:00:00+00:00,29.74,29.95,28.9,29.11,16228113,29.74,29.95,28.9,29.11,16228113,0.0,1.0
UBER,2020-01-02 00:00:00+00:00,30.99,31.0,29.79,29.94,20577141,30.99,31.0,29.79,29.94,20577141,0.0,1.0
UBER,2020-01-03 00:00:00+00:00,31.37,31.43,30.48,30.62,18822047,31.37,31.43,30.48,30.62,18822047,0.0,1.0
UBER,2020-01-06 00:00:00+00:00,31.58,32.06,31.0,31.01,21203179,31.58,32.06,31.0,31.01,21203179,0.0,1.0
UBER,2020-01-07 00:00:00+00:00,32.81,32.84,31.36,31.79,30125807,32.81,32.84,31.36,31.79,30125807,0.0,1.0
UBER,2020-01-08 00:00:00+00:00,33.93,34.52,32.46,32.73,43944447,33.93,34.52,32.46,32.73,43944447,0.0,1.0
UBER,2020-01-09 00:00:00+00:00,33.97,34.47,33.22,34.45,29385462,33.97,34.47,33.22,34.45,29385462,0.0,1.0
UBER,2020-01-10 00:00:00+00:00,34.01,34.99,33.835,34.08,34266147,34.01,34.99,33.835,34.08,34266147,0.0,1.0
UBER,2020-01-13 00:00:00+00:00,34.14,34.34,33.55,34.29,16915147,34.14,34.34,33.55,34.29,16915147,0.0,1.0
UBER,2020-01-14 00:00:00+00:00,34.84,35.02,33.92,34.2,26018863,34.84,35.02,33.92,34.2,26018863,0.0,1.0
UBER,2020-01-15 00:00:00+00:00,35.01,35.1493,34.51,34.9,20746402,35.01,35.1493,34.51,34.9,20746402,0.0,1.0
UBER,2020-01-16 00:00:00+00:00,34.68,35.06,34.18,35.03,21952988,34.68,35.06,34.18,35.03,21952988,0.0,1.0
UBER,2020-01-17 00:00:00+00:00,35.13,35.25,34.65,34.97,16917931,35.13,35.25,34.65,34.97,16917931,0.0,1.0
UBER,2020-01-21 00:00:00+00:00,37.6,37.8,35.41,35.5,48679743,37.6,37.8,35.41,35.5,48679743,0.0,1.0
UBER,2020-01-22 00:00:00+00:00,37.04,37.94,36.92,37.94,29751282,37.04,37.94,36.92,37.94,29751282,0.0,1.0
UBER,2020-01-23 00:00:00+00:00,37.4,37.95,36.725,36.97,21350139,37.4,37.95,36.725,36.97,21350139,0.0,1.0
UBER,2020-01-24 00:00:00+00:00,36.8,37.665,36.25,37.5,21590367,36.8,37.665,36.25,37.5,21590367,0.0,1.0
UBER,2020-01-27 00:00:00+00:00,36.3,36.65,34.19,35.23,18809777,36.3,36.65,34.19,35.23,18809777,0.0,1.0
UBER,2020-01-28 00:00:00+00:00,37.01,37.33,36.04,37.14,28956988,37.01,37.33,36.04,37.14,28956988,0.0,1.0
UBER,2020-01-29 00:00:00+00:00,36.99,37.565,36.8,36.98,16862482,36.99,37.565,36.8,36.98,16862482,0.0,1.0
UBER,2020-01-30 00:00:00+00:00,36.68,37.1319,35.95,36.82,22819624,36.68,37.1319,35.95,36.82,22819624,0.0,1.0
UBER,2020-01-31 00:00:00+00:00,36.29,37.04,35.69,37.0,21542533,36.29,37.04,35.69,37.0,21542533,0.0,1.0
UBER,2020-02-03 00:00:00+00:00,37.59,37.64,36.53,36.75,23508013,37.59,37.64,36.53,36.75,23508013,0.0,1.0
UBER,2020-02-04 00:00:00+00:00,38.53,38.99,37.26,37.87,32395798,38.53,38.99,37.26,37.87,32395798,0.0,1.0
UBER,2020-02-05 00:00:00+00:00,36.81,38.97,36.735,38.89,38376359,36.81,38.97,36.735,38.89,38376359,0.0,1.0
UBER,2020-02-06 00:00:00+00:00,37.09,37.39,36.73,37.3,51692672,37.09,37.39,36.73,37.3,51692672,0.0,1.0
UBER,2020-02-07 00:00:00+00:00,40.63,41.0,38.86,39.98,112227151,40.63,41.0,38.86,39.98,112227151,0.0,1.0
UBER,2020-02-10 00:00:00+00:00,40.01,41.34,39.96,40.65,60598515,40.01,41.34,39.96,40.65,60598515,0.0,1.0
UBER,2020-02-11 00:00:00+00:00,41.27,41.465,40.05,40.25,33815421,41.27,41.465,40.05,40.25,33815421,0.0,1.0
UBER,2020-02-12 00:00:00+00:00,41.25,41.86,41.065,41.5,26356665,41.25,41.86,41.065,41.5,26356665,0.0,1.0
UBER,2020-02-13 00:00:00+00:00,40.09,41.55,40.0,40.93,23825097,40.09,41.55,40.0,40.93,23825097,0.0,1.0
UBER,2020-02-14 00:00:00+00:00,39.66,40.31,38.7,40.02,31982524,39.66,40.31,38.7,40.02,31982524,0.0,1.0
UBER,2020-02-18 00:00:00+00:00,40.18,40.27,39.45,39.49,22149337,40.18,40.27,39.45,39.49,22149337,0.0,1.0
UBER,2020-02-19 00:00:00+00:00,41.05,41.23,40.115,40.42,23262355,41.05,41.23,40.115,40.42,23262355,0.0,1.0
UBER,2020-02-20 00:00:00+00:00,40.92,41.19,39.85,41.0,25424555,40.92,41.19,39.85,41.0,25424555,0.0,1.0
UBER,2020-02-21 00:00:00+00:00,40.72,40.89,40.05,40.89,20595487,40.72,40.89,40.05,40.89,20595487,0.0,1.0
UBER,2020-02-24 00:00:00+00:00,38.31,39.14,37.75,38.21,37065964,38.31,39.14,37.75,38.21,37065964,0.0,1.0
UBER,2020-02-25 00:00:00+00:00,35.89,39.15,35.5,38.9,49225946,35.89,39.15,35.5,38.9,49225946,0.0,1.0
